[[-2.1757559776306152, -3.5011837482452393, -2.324946403503418, -2.4311344623565674, -3.091808319091797, -2.0590765476226807, -1.9497359991073608, -0.7852144241333008, -0.4389977753162384, -2.483215570449829, -1.2379039525985718, -2.3959357738494873, -1.9330028295516968, -3.0660884380340576, -2.5556325912475586, -2.230236053466797, -1.2811682224273682]]
[[-1.927079200744629, -2.7166500091552734, -2.4519004821777344, -1.6257123947143555, -2.2886698246002197, -2.0477731227874756, -2.8300437927246094, -1.4977115392684937, -0.6173609495162964, -1.2595049142837524, -0.6817271709442139, -2.2686028480529785, -1.913904070854187, -3.0526108741760254, -1.877016305923462, -1.333568811416626, -0.06875669956207275]]
[[-3.0136232376098633, -2.434441089630127, -1.7677642107009888, -2.9070310592651367, -3.111703872680664, -1.3965909481048584, -2.4010467529296875, -2.0757174491882324, -0.9938126802444458, -2.1692399978637695, -1.5312689542770386, -1.8755184412002563, -1.73286771774292, -2.2949271202087402, -2.5984854698181152, -2.4173924922943115, -1.0760949850082397]]
[[-2.5926761627197266, -2.763382911682129, -2.7028138637542725, -1.0351672172546387, -1.5208882093429565, -3.3202316761016846, -2.7749714851379395, -0.8864352107048035, -1.099764347076416, -1.1750342845916748, -2.2487473487854004, -0.7987083792686462, -2.1098179817199707, -3.5457639694213867, -1.9596154689788818, -0.8209884762763977, -0.5928723216056824]]
[[-1.3889620304107666, -3.4852399826049805, -2.010333299636841, -1.4332424402236938, -2.9664108753204346, -1.801798701286316, -2.779050350189209, -1.2737276554107666, -0.6103805303573608, -1.1304644346237183, -1.0574722290039062, -2.537213087081909, -2.192840099334717, -2.5749974250793457, -2.3341801166534424, -1.0770604610443115, -0.45333024859428406]]
[[-1.9746618270874023, -2.166614055633545, -1.3858627080917358, -2.0972342491149902, -2.501985788345337, -1.769758701324463, -1.7602038383483887, -1.634207010269165, -1.1198967695236206, -1.710625171661377, -1.358947992324829, -0.10638672858476639, -1.2617970705032349, -2.5161101818084717, -1.3295592069625854, -2.0738747119903564, -0.9726386666297913]]
[[-1.6424697637557983, -2.4757485389709473, -1.4009759426116943, -1.8834254741668701, -2.7924745082855225, -1.9673669338226318, -2.882493495941162, -1.1588916778564453, -1.182580828666687, -1.918860673904419, -1.0827842950820923, -1.4174885749816895, -1.3361625671386719, -2.6922409534454346, -1.8415205478668213, -1.3237656354904175, -0.801192581653595]]
[[-2.2784101963043213, -2.4530105590820312, -1.7973134517669678, -1.907839059829712, -2.5904057025909424, -2.5984435081481934, -2.0923781394958496, -1.5217812061309814, -1.2375164031982422, -1.2917670011520386, -1.8274751901626587, -1.6047463417053223, -1.7081270217895508, -2.9340405464172363, -1.848212718963623, -1.4852595329284668, -1.0696204900741577]]
[[-2.3342084884643555, -2.7543435096740723, -2.6242244243621826, -2.1295278072357178, -2.620051860809326, -2.497647762298584, -2.204427719116211, -1.1590288877487183, -0.6451818943023682, -1.822989583015442, -1.4804283380508423, -1.5592072010040283, -1.829502820968628, -2.9016318321228027, -1.8351370096206665, -1.5639930963516235, -0.7861742377281189]]
[[-2.5517287254333496, -2.825411081314087, -2.0516197681427, -2.211815595626831, -2.774838447570801, -1.8526262044906616, -2.737117052078247, -1.7578178644180298, -1.1450310945510864, -1.9053198099136353, -1.599807858467102, -1.4046821594238281, -1.9751867055892944, -2.3732967376708984, -2.541395664215088, -1.374862790107727, -0.9351072311401367]]
[[-2.2494349479675293, -2.0882697105407715, -1.4909749031066895, -2.693103790283203, -2.9312098026275635, -1.3755840063095093, -2.5564992427825928, -1.813307523727417, -1.5367509126663208, -2.2606425285339355, -1.2751893997192383, -1.3423266410827637, -1.3341188430786133, -2.1497087478637695, -2.025960683822632, -2.3681085109710693, -1.1248505115509033]]
[[-2.407867670059204, -2.8952231407165527, -2.3433456420898438, -2.5132510662078857, -3.4964468479156494, -0.8943642973899841, -2.17478346824646, -2.048621416091919, -0.7557486295700073, -3.086074113845825, -1.5440901517868042, -1.9398800134658813, -1.8142632246017456, -2.4058640003204346, -2.682640314102173, -2.556955337524414, -1.439296841621399]]
[[-1.710376501083374, -2.7551071643829346, -2.439805030822754, -1.6225823163986206, -2.1561615467071533, -1.5811095237731934, -2.2555747032165527, -0.5360000729560852, -0.552381694316864, -1.6543769836425781, -1.2723866701126099, -1.8845956325531006, -1.5298807621002197, -2.4883639812469482, -1.837805151939392, -1.6181379556655884, -0.7861082553863525]]
[[-1.566344141960144, -2.5906174182891846, -1.6187971830368042, -1.751885175704956, -2.0770962238311768, -2.3146464824676514, -3.156705141067505, -1.0165897607803345, -1.0214191675186157, -1.2074146270751953, -1.5491807460784912, -1.220609188079834, -1.5745126008987427, -2.776508331298828, -1.6610381603240967, -1.2953778505325317, -0.607142984867096]]
